$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Materials,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
40002,R_PRE01_102,icon_item_recipe_misc1,,,,,"[{""Item"": 40002, ""Quantity"": 1}, {""Item"": 11085, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40002],,642813,Recipe - 紙のキューブ,0,TTTT,23
40003,R_PRE01_103,icon_item_recipe_misc1,,,,,"[{""Item"": 40003, ""Quantity"": 1}, {""Item"": 12088, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40003],,642813,Recipe - 紙のキューブ,0,TTTT,23
40004,R_PRE01_104,icon_item_recipe_misc1,,,,,"[{""Item"": 40004, ""Quantity"": 1}, {""Item"": 14090, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40004],,642813,Recipe - 紙のキューブ,0,TTTT,23
40005,R_PRE01_105,icon_item_recipe_misc1,,,,,"[{""Item"": 40005, ""Quantity"": 1}, {""Item"": 15085, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40005],,642813,Recipe - 紙のキューブ,0,TTTT,23
40006,R_PRE01_106,icon_item_recipe_misc1,,,,,"[{""Item"": 40006, ""Quantity"": 1}, {""Item"": 16090, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40006],,642813,Recipe - 紙のキューブ,0,TTTT,23
40007,R_PRE01_107,icon_item_recipe_misc1,,,,,"[{""Item"": 40007, ""Quantity"": 1}, {""Item"": 31057, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40007],,642813,Recipe - 紙のキューブ,0,TTTT,23
40008,R_PRE01_108,icon_item_recipe_misc1,,,,,"[{""Item"": 40008, ""Quantity"": 1}, {""Item"": 17070, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40008],,642813,Recipe - 紙のキューブ,0,TTTT,23
40009,R_PRE01_109,icon_item_recipe_misc1,,,,,"[{""Item"": 40009, ""Quantity"": 1}, {""Item"": 18060, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40009],,642813,Recipe - 紙のキューブ,0,TTTT,23
40010,R_PRE01_110,icon_item_recipe_misc1,,,,,"[{""Item"": 40010, ""Quantity"": 1}, {""Item"": 32014, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40010],,642813,Recipe - 紙のキューブ,0,TTTT,23
40011,R_PRE01_111,icon_item_recipe_misc1,,,,,"[{""Item"": 40011, ""Quantity"": 1}, {""Item"": 13089, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40011],,642813,Recipe - 紙のキューブ,0,TTTT,23
40012,R_PRE01_112,icon_item_recipe_misc1,,,,,"[{""Item"": 40012, ""Quantity"": 1}, {""Item"": 20011, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40012],,642813,Recipe - 紙のキューブ,0,TTTT,23
40013,R_PRE01_113,icon_item_recipe_misc1,,,,,"[{""Item"": 40013, ""Quantity"": 1}, {""Item"": 21007, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40013],,642813,Recipe - 紙のキューブ,0,TTTT,23
40014,R_PRE01_114,icon_item_recipe_misc1,,,,,"[{""Item"": 40014, ""Quantity"": 1}, {""Item"": 37011, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40014],,642813,Recipe - 紙のキューブ,0,TTTT,23
40015,R_CHOCO_01,icon_item_paper,,,,,"[{""Item"": 40015, ""Quantity"": 1}, {""Item"": 900215, ""Quantity"": 1}, {""Item"": 900216, ""Quantity"": 1}, {""Item"": 900217, ""Quantity"": 1}, {""Item"": 900218, ""Quantity"": 1}]",,[40015],,900214,Recipe - 愛のチョコレート,0,FFFF,23
40016,R_WHITE_01,r_white_01,,,,,"[{""Item"": 40016, ""Quantity"": 1}, {""Item"": 900232, ""Quantity"": 1}, {""Item"": 900233, ""Quantity"": 1}, {""Item"": 900234, ""Quantity"": 1}, {""Item"": 900235, ""Quantity"": 1}]",,[40016],,900231,Recipe - キャンディセット,100,FFTF,23
40017,R_PRE01_115,icon_item_recipe_misc1,,,,,"[{""Item"": 40017, ""Quantity"": 1}, {""Item"": 19022, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40017],,642813,Recipe - 紙のキューブ,0,TTTT,23
40018,R_DANOH_01,icon_item_paper,,,,,"[{""Item"": 40018, ""Quantity"": 1}, {""Item"": 900324, ""Quantity"": 1}, {""Item"": 900325, ""Quantity"": 1}, {""Item"": 900326, ""Quantity"": 1}, {""Item"": 900327, ""Quantity"": 1}]",,[40018],,900328,Recipe - ちまき,0,FFFF,23
40019,R_SWD04_109_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40019, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40019],,104109,Recipe - アヴドーチャ,0,TTTT,23
40020,R_TSW04_109_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40020, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40020],,124109,Recipe - サクミス,0,TTTT,23
40021,R_STF04_110_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40021, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40021],,144110,Recipe - ハート・オブ・グローリー,0,TTTT,23
40022,R_TBW04_109_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40022, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40022],,164109,Recipe - アストラボウ,0,TTTT,23
40023,R_BOW04_109_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40023, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40023],,184109,Recipe - リガードホーンクロスボウ,0,TTTT,23
40024,R_MAC04_111_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40024, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40024],,204111,Recipe - スカルスマッシャー,0,TTTT,23
40025,R_SHD04_105_Event,icon_item_shirts_misc5,,,,,"[{""Item"": 40025, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40025],,224105,Recipe - エメンガードシールド,0,TTTT,23
40026,R_SPR04_110_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40026, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40026],,244110,Recipe - ウィングシドスピア,0,TTTT,23
40027,R_TSP04_111_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40027, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40027],,254111,Recipe - リガードホーンパイク,0,TTTT,23
40028,R_DAG04_104_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40028, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40028],,114004,Recipe - エメンガードダガー,0,TTTT,23
40029,R_TSF04_109_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40029, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40029],,274109,Recipe - リガードホーンスタッフ,0,TTTT,23
40030,R_RAP04_106_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40030, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40030],,314106,Recipe - ブラックホーン,0,TTTT,23
40031,R_CAN04_103_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40031, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40031],,324103,Recipe - エメンガードキャノン,0,TTTT,23
40032,R_MUS04_103_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40032, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40032],,334103,Recipe - エメンガードマスケット,0,TTTT,23
40033,R_PST04_104_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40033, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40033],,304104,Recipe - アスパナリボルバー,0,TTTT,23
40034,R_misc_ore21,icon_item_recipe_misc1,,,,,"[{""Item"": 40034, ""Quantity"": 1}, {""Item"": 649207, ""Quantity"": 5}, {""Item"": 649019, ""Quantity"": 30}, {""Item"": 649004, ""Quantity"": 50}]",,[40034],,649020,Recipe - 不吉な霊魂の水晶,200,TTTT,23
40035,R_TMAC03_106,icon_item_weapon_misc4,,"[642915, 642923, 642925]",,,"[{""Item"": 40035, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 1}, {""Item"": 649009, ""Quantity"": 25}, {""Item"": 649010, ""Quantity"": 25}, {""Item"": 649011, ""Quantity"": 25}]",,"[40035, 40037]",,210305,Recipe - ヴィエンナロジスグレートメイス,0,TTTT,23
40036,R_TMAC04_101,icon_item_weapon_misc5,,"[642923, 642925]",,,"[{""Item"": 40036, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649015, ""Quantity"": 15}, {""Item"": 646020, ""Quantity"": 46}, {""Item"": 646039, ""Quantity"": 26}]",,[40036],,210400,Recipe - スカルブレイカー,0,TTTT,23
40037,R_PRE01_116,icon_item_recipe_misc1,,,,,"[{""Item"": 40037, ""Quantity"": 1}, {""Item"": 40035, ""Quantity"": 5}, {""Item"": 649015, ""Quantity"": 2}]",,[40037],,642813,Recipe - 紙のキューブ,0,TTTT,23
40038,R_TMAC04_101_Event,icon_item_weapon_misc5,,,,,"[{""Item"": 40038, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40038],,210400,Recipe - スカルブレイカー,0,TTTT,23
40040,R_TMAC04_108,icon_item_weapon_misc5,,,,,"[{""Item"": 40040, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646059, ""Quantity"": 193}]",,[40040],,210407,Recipe - マシニオスグレートメイス,0,TTTT,23
40041,R_Ominous_Card_Book,icon_item_recipe_misc1,,,,,"[{""Item"": 40041, ""Quantity"": 1}, {""Item"": 670001, ""Quantity"": 1}, {""Item"": 670002, ""Quantity"": 1}, {""Item"": 670003, ""Quantity"": 1}, {""Item"": 670004, ""Quantity"": 1}]",,[40041],,670006,Recipe - モンスターカードブック：ブラック,0,FFFF,23
40042,R_Potion_Demon_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40042, ""Quantity"": 1}, {""Item"": 640038, ""Quantity"": 40}, {""Item"": 640217, ""Quantity"": 10}]",,[40042],,640368,Recipe - 女神の懲罰ポーション: 悪魔,0,FFFF,23
40043,R_Potion_MIX_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40043, ""Quantity"": 1}, {""Item"": 640038, ""Quantity"": 40}, {""Item"": 640216, ""Quantity"": 10}]",,[40043],,640369,Recipe - 女神の懲罰ポーション: 変異,0,FFFF,23
40044,R_Potion_Bug_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40044, ""Quantity"": 1}, {""Item"": 640038, ""Quantity"": 40}, {""Item"": 640033, ""Quantity"": 10}]",,[40044],,640370,Recipe - 女神の懲罰ポーション: 昆虫,0,FFFF,23
40045,R_Potion_Plant_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40045, ""Quantity"": 1}, {""Item"": 640038, ""Quantity"": 40}, {""Item"": 640032, ""Quantity"": 10}]",,[40045],,640371,Recipe - 女神の懲罰ポーション: 植物,0,FFFF,23
40046,R_Potion_Wild_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40046, ""Quantity"": 1}, {""Item"": 640038, ""Quantity"": 40}, {""Item"": 640035, ""Quantity"": 10}]",,[40046],,640372,Recipe - 女神の懲罰ポーション: 野獣,0,FFFF,23
40047,R_Potion_Demon_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40047, ""Quantity"": 1}, {""Item"": 640038, ""Quantity"": 20}, {""Item"": 640217, ""Quantity"": 5}]",,[40047],,640373,Recipe - 女神の加護ポーション: 悪魔,0,FFFF,23
40048,R_Potion_MIX_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40048, ""Quantity"": 1}, {""Item"": 640038, ""Quantity"": 20}, {""Item"": 640216, ""Quantity"": 5}]",,[40048],,640374,Recipe - 女神の加護ポーション: 変異,0,FFFF,23
40049,R_Potion_Bug_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40049, ""Quantity"": 1}, {""Item"": 640038, ""Quantity"": 20}, {""Item"": 640033, ""Quantity"": 5}]",,[40049],,640375,Recipe - 女神の加護ポーション: 昆虫,0,FFFF,23
40050,R_Potion_Plant_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40050, ""Quantity"": 1}, {""Item"": 640038, ""Quantity"": 20}, {""Item"": 640032, ""Quantity"": 5}]",,[40050],,640376,Recipe - 女神の加護ポーション: 植物,0,FFFF,23
40051,R_Potion_Wild_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40051, ""Quantity"": 1}, {""Item"": 640038, ""Quantity"": 20}, {""Item"": 640035, ""Quantity"": 5}]",,[40051],,640377,Recipe - 女神の加護ポーション: 野獣,0,FFFF,23
40052,R_SWD04_117_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40052, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40052],,104117,Recipe - マシニオスソード,0,TTFT,23
40053,R_TSW04_117_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40053, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40053],,124117,Recipe - マシニオスグレートソード,0,TTFT,23
40054,R_STF04_118_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40054, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40054],,144118,Recipe - マシニオスロッド,0,TTFT,23
40055,R_TBW04_117_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40055, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40055],,164117,Recipe - マシニオスボウ,0,TTFT,23
40056,R_BOW04_117_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40056, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40056],,184117,Recipe - マシニオスクロスボウ,0,TTFT,23
40057,R_MAC04_119_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40057, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40057],,204119,Recipe - マシニオスメイス,0,TTFT,23
40058,R_TMAC04_108_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40058, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40058],,210407,Recipe - マシニオスグレートメイス,0,TTFT,23
40059,R_SHD04_113_SMITH,icon_item_shirts_misc5,,,,,"[{""Item"": 40059, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40059],,224113,Recipe - マシニオスシールド,0,TTFT,23
40060,R_SPR04_118_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40060, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40060],,244118,Recipe - マシニオススピア,0,TTFT,23
40061,R_TSP04_119_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40061, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40061],,254119,Recipe - マシニオスパイク,0,TTFT,23
40062,R_DAG04_113_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40062, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40062],,114013,Recipe - マシニオスダガー,0,TTFT,23
40063,R_TSF04_117_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40063, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40063],,274117,Recipe - マシニオススタッフ,0,TTFT,23
40064,R_PST04_110_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40064, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40064],,304110,Recipe - マシニオスピストル,0,TTFT,23
40065,R_RAP04_112_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40065, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40065],,314112,Recipe - マシニオスレイピア,0,TTFT,23
40066,R_CAN04_108_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40066, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40066],,324108,Recipe - マシニオスキャノン,0,TTFT,23
40067,R_MUS04_108_SMITH,icon_item_weapon_misc5,,,,,"[{""Item"": 40067, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}]",,[40067],,334108,Recipe - マシニオスマスケット,0,TTFT,23
40068,R_Potion_Demon_Low_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40068, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 5}, {""Item"": 649205, ""Quantity"": 20}]",,[40068],,640381,Recipe - 英雄の懲罰ポーション: 悪魔,0,FFFF,23
40069,R_Potion_MIX_Low_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40069, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 5}, {""Item"": 649216, ""Quantity"": 20}]",,[40069],,640382,Recipe - 英雄の懲罰ポーション: 変異,0,FFFF,23
40070,R_Potion_Bug_Low_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40070, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 5}, {""Item"": 649207, ""Quantity"": 20}]",,[40070],,640383,Recipe - 英雄の懲罰ポーション: 昆虫,0,FFFF,23
40071,R_Potion_Plant_Low_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40071, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 5}, {""Item"": 649203, ""Quantity"": 20}]",,[40071],,640384,Recipe - 英雄の懲罰ポーション: 植物,0,FFFF,23
40072,R_Potion_Wild_Low_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40072, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 5}, {""Item"": 649209, ""Quantity"": 20}]",,[40072],,640385,Recipe - 英雄の懲罰ポーション: 野獣,0,FFFF,23
40073,R_Potion_Demon_Low_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40073, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 3}, {""Item"": 649205, ""Quantity"": 10}]",,[40073],,640386,Recipe - 英雄の加護ポーション: 悪魔,0,FFFF,23
40074,R_Potion_MIX_Low_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40074, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 3}, {""Item"": 649216, ""Quantity"": 10}]",,[40074],,640387,Recipe - 英雄の加護ポーション: 変異,0,FFFF,23
40075,R_Potion_Bug_Low_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40075, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 3}, {""Item"": 649207, ""Quantity"": 10}]",,[40075],,640388,Recipe - 英雄の加護ポーション: 昆虫,0,FFFF,23
40076,R_Potion_Plant_Low_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40076, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 3}, {""Item"": 649203, ""Quantity"": 10}]",,[40076],,640389,Recipe - 英雄の加護ポーション: 植物,0,FFFF,23
40077,R_Potion_Wild_Low_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40077, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 3}, {""Item"": 649209, ""Quantity"": 10}]",,[40077],,640390,Recipe - 英雄の加護ポーション: 野獣,0,FFFF,23
50000,R_TSW04_119,icon_item_weapon_misc5,,[642931],,,"[{""Item"": 50000, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647006, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50000],,124119,Recipe - ウェイストラルズバイダーグレートソード,0,TTTT,23
50001,R_TSW04_120,icon_item_weapon_misc5,,[642929],,,"[{""Item"": 50001, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647000, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50001],,124120,Recipe - アシオグレートソード,0,TTTT,23
50002,R_TBW04_119,icon_item_weapon_misc5,,[642931],,,"[{""Item"": 50002, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647005, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50002],,164119,Recipe - ウェイストラルズバイダーボウ,0,TTTT,23
50003,R_TBW04_120,icon_item_weapon_misc5,,[642929],,,"[{""Item"": 50003, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647000, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50003],,164120,Recipe - アシオボウ,0,TTTT,23
50004,R_TMAC04_110,icon_item_weapon_misc5,,[642931],,,"[{""Item"": 50004, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647009, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50004],,210410,Recipe - ウェイストラルズバイダーグレートメイス,0,TTTT,23
50005,R_TMAC04_111,icon_item_weapon_misc5,,[642929],,,"[{""Item"": 50005, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647002, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50005],,210411,Recipe - アシオグレートメイス,0,TTTT,23
50006,R_TSP04_121,icon_item_weapon_misc5,,[642931],,,"[{""Item"": 50006, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647006, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50006],,254121,Recipe - ウェイストラルズバイダーパイク,0,TTTT,23
50007,R_TSP04_122,icon_item_weapon_misc5,,[642929],,,"[{""Item"": 50007, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647001, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50007],,254122,Recipe - アシオパイク,0,TTTT,23
50008,R_TSF04_19,icon_item_weapon_misc5,,[642931],,,"[{""Item"": 50008, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647003, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50008],,274119,Recipe - ウェイストラルズバイダースタッフ,0,TTTT,23
50009,R_TSF04_120,icon_item_weapon_misc5,,[642929],,,"[{""Item"": 50009, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647007, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50009],,274120,Recipe - アシオスタッフ,0,TTTT,23
50010,R_MUS04_110,icon_item_weapon_misc5,,[642931],,,"[{""Item"": 50010, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647004, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50010],,334110,Recipe - ウェイストラルズバイダーマスケット,0,TTTT,23
50011,R_MUS04_111,icon_item_weapon_misc5,,[642929],,,"[{""Item"": 50011, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647008, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50011],,334111,Recipe - アシオマスケット,0,TTTT,23
50012,R_SWD04_119,icon_item_weapon_misc5,,[642931],,,"[{""Item"": 50012, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647006, ""Quantity"": 87}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50012],,104119,Recipe - ウェイストラルズバイダーソード,0,TTTT,23
50013,R_SWD04_120,icon_item_weapon_misc5,,[642929],,,"[{""Item"": 50013, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647000, ""Quantity"": 87}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50013],,104120,Recipe - アシオソード,0,TTTT,23
50014,R_STF04_120,icon_item_weapon_misc5,,[642929],,,"[{""Item"": 50014, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647007, ""Quantity"": 87}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50014],,144120,Recipe - アシオロッド,0,TTTT,23
